"concept","broader","enLabel","deLabel"
"http://data.europa.eu/8mn/euroscivoc/537a6e3e-cb77-49f8-b946-e4ed9bee9954","http://data.europa.eu/8mn/euroscivoc/c3f7741c-652b-44cc-9062-491fc41aed2f","facial recognition","Gesichtserkennung"
"http://data.europa.eu/8mn/euroscivoc/53d318ec-2f1b-41e4-8317-24b35f9a9120","http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317","structural engineering","konstruktiver Ingenieurbau"
"http://data.europa.eu/8mn/euroscivoc/54157b12-04fe-4eb2-b707-6a46f992fdce","http://data.europa.eu/8mn/euroscivoc/ea994073-d367-4ed7-9df3-4477a9c6cf6f","thermodynamic engineering","Thermodynamik"
"http://data.europa.eu/8mn/euroscivoc/546f93d1-4503-4a57-90d9-8ec927ab112e","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","classical mechanics","klassische Mechanik"
"http://data.europa.eu/8mn/euroscivoc/548cce3c-5211-46c4-a716-47af7eb50521","http://data.europa.eu/8mn/euroscivoc/c18ce2ec-e8f5-4574-9fb7-5399b425410c","compressed sensing","Compressed Sensing"
"http://data.europa.eu/8mn/euroscivoc/549a600d-44f8-4282-bd15-c3d119a5b951","http://data.europa.eu/8mn/euroscivoc/7d36985f-2880-4ae4-91e8-082c08876f9b","arteriosclerosis","Arteriosklerose"
"http://data.europa.eu/8mn/euroscivoc/54ca0648-4321-4706-912c-46955e303049","http://data.europa.eu/8mn/euroscivoc/21f9da14-3656-47f3-8b52-c7f916e31e65","antibiotic resistance","Antibiotikaresistenzen"
"http://data.europa.eu/8mn/euroscivoc/54ffbab2-92ff-49a8-8dc4-02c5a8b99d3c","http://data.europa.eu/8mn/euroscivoc/75c3d647-f4fe-4906-abfb-62aa052724b7","natural gas","Erdgas"
"http://data.europa.eu/8mn/euroscivoc/5592e1b1-7626-4d34-8884-131279754e4a","http://data.europa.eu/8mn/euroscivoc/e56eb495-973e-46c1-b2b2-a446852952f4","social aspects of transport","soziale Aspekte des Verkehrswesens"
"http://data.europa.eu/8mn/euroscivoc/55e533c2-cad7-45bc-a66f-e813cda04e70","http://data.europa.eu/8mn/euroscivoc/9b9abbee-82f5-4766-bd4d-feb73cf06573","veterinary sciences","Tiermedizin"
"http://data.europa.eu/8mn/euroscivoc/55ef58a8-cd43-4d3a-8f4f-57d3671d3db5","http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7","constitutional law","Verfassungsrecht"
"http://data.europa.eu/8mn/euroscivoc/562b69f2-7c20-4708-a137-55a458bca7cd","http://data.europa.eu/8mn/euroscivoc/54157b12-04fe-4eb2-b707-6a46f992fdce","heat engineering","Heizungstechnik"
"http://data.europa.eu/8mn/euroscivoc/562f2b97-7578-4fbc-a53c-b9603aad1db9","http://data.europa.eu/8mn/euroscivoc/f8714203-d97f-4852-b051-3b63b2795faa","public administration","öffentliche Verwaltung"
"http://data.europa.eu/8mn/euroscivoc/56802e0d-f86e-47f9-9418-c9b35c3e4046","http://data.europa.eu/8mn/euroscivoc/8b55ce18-c92c-4191-8411-9a4f88cba105","cereals","Getreide"
"http://data.europa.eu/8mn/euroscivoc/56cf33c2-b331-4eac-9663-ab0557d20b1c","http://data.europa.eu/8mn/euroscivoc/284ca20c-beb4-4abe-99fa-ef4513358bad","postnatal care","postnatale Versorgung"
"http://data.europa.eu/8mn/euroscivoc/5734c649-766d-4880-8891-daee21d64bb4","http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc","social psychology","Sozialpsychologie"
"http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","odontology","Odontologie"
"http://data.europa.eu/8mn/euroscivoc/575bee5a-7bf6-490b-a5cf-8980c5e3ac2f","http://data.europa.eu/8mn/euroscivoc/f52713c1-c09a-4bab-bf96-be85005c3233","antivirals","antivirals"
"http://data.europa.eu/8mn/euroscivoc/575e7468-462c-494d-b870-1f1a670c862e","http://data.europa.eu/8mn/euroscivoc/86246709-0490-46c0-99f6-4afe7d8b461d","apidology","Apidologie"
"http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","oncology","Onkologie"
"http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e","http://data.europa.eu/8mn/euroscivoc/bce870dd-43f3-4656-8866-d76b0d71f5b8","physical chemistry","Physikalische Chemie"
"http://data.europa.eu/8mn/euroscivoc/582a0b32-79e8-4b30-abf9-c7b6a6708683","http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3","tissue engineering","Gewebezüchtung"
"http://data.europa.eu/8mn/euroscivoc/58469b0c-4ae0-4667-a734-2a7b0778e3f5","http://data.europa.eu/8mn/euroscivoc/4a677632-5b41-485a-8bf1-d9aae4c2da15","4G","4G"
"http://data.europa.eu/8mn/euroscivoc/584d9d66-018f-4bb9-812c-7fafd5b1abd4","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","developmental biology","Entwicklungsbiologie"
"http://data.europa.eu/8mn/euroscivoc/58ec2250-a276-4b26-9674-84df0df606d4","http://data.europa.eu/8mn/euroscivoc/2665d058-2dd2-4856-a34e-7a449952fada","virus mutation","Virusmutation"
"http://data.europa.eu/8mn/euroscivoc/592bef65-e071-4ff7-97cc-f5fb2e404df0","http://data.europa.eu/8mn/euroscivoc/2ba1c7ad-2532-4cd7-8c5c-60f090a8700a","conformal field theory ","Konforme Feldtheorie"
"http://data.europa.eu/8mn/euroscivoc/593cb318-4074-443e-b121-d6a613df997b","http://data.europa.eu/8mn/euroscivoc/caef7888-78d0-473b-b3dc-97d8e9c65073","dendrochronology","Dendrochronologie"
"http://data.europa.eu/8mn/euroscivoc/59436ba9-3ba9-4176-9bbd-909db66c227d","http://data.europa.eu/8mn/euroscivoc/31d6cf37-e99e-4711-8d37-16e950d2aeb3","linear algebra","lineare Algebra"
"http://data.europa.eu/8mn/euroscivoc/594795fd-81a0-47bb-8676-fb24f97a0213","http://data.europa.eu/8mn/euroscivoc/546f93d1-4503-4a57-90d9-8ec927ab112e","fluid mechanics","Strömungsmechanik"
"http://data.europa.eu/8mn/euroscivoc/59f6b691-53b4-4ee6-9bc2-d428584ec8b2","http://data.europa.eu/8mn/euroscivoc/65f1cb53-0694-477b-9900-61ac8ad78c67","seismology","Seismik"
"http://data.europa.eu/8mn/euroscivoc/5a60af95-d2da-4703-845c-30966147de58","http://data.europa.eu/8mn/euroscivoc/50df14de-3934-4dc8-a6e1-c0008963aa0e","ethical theories","ethische Theorien"
"http://data.europa.eu/8mn/euroscivoc/5ac3ab8e-7d50-4091-94e2-0eec71c915db","http://data.europa.eu/8mn/euroscivoc/3d76a7f4-5a16-411e-ae44-7b712d5222ee","mathematics","Mathematik"
"http://data.europa.eu/8mn/euroscivoc/5adfbef0-fb48-4e28-b8f5-256e1dfcb326","http://data.europa.eu/8mn/euroscivoc/8e469a25-b5fd-4bf3-8cc1-d14800e650e0","ozone depletion","Ozonabbau"
"http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632","http://data.europa.eu/8mn/euroscivoc/aa18770d-daaf-4ef7-8229-d371b933adab","naval engineering","Schiffstechnik"
"http://data.europa.eu/8mn/euroscivoc/5b42bcd0-ed4d-4991-af0b-70b7465237aa","http://data.europa.eu/8mn/euroscivoc/2dbfd0d0-fc0e-4426-986e-ad00a7ea7810","knowledge organization","Wissensorganisation"
"http://data.europa.eu/8mn/euroscivoc/5b6b8b81-e659-42c1-8dd5-a0ac1d8e17a1","http://data.europa.eu/8mn/euroscivoc/110fd131-cade-4ced-af28-a67791353e54","productivity","Produktivität"
"http://data.europa.eu/8mn/euroscivoc/5b7a4490-820b-4d26-b467-f23c24cda347","http://data.europa.eu/8mn/euroscivoc/b486d48d-b7d5-46d8-9c7a-3e921eebe3d5","pedology","Bodenkunde"
"http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","biological behavioural sciences","biologische Verhaltenswissenschaften"
"http://data.europa.eu/8mn/euroscivoc/5c266dc9-1682-4717-848b-9628ec8274f4","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","liquid fuels","Flüssigkraftstoffe"
"http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63","http://data.europa.eu/8mn/euroscivoc/9e8e1abb-1a14-40ef-9658-782092fa5cf6","basic medicine","Grundlagenmedizin"
"http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc","http://data.europa.eu/8mn/euroscivoc/12c980a5-034f-4cd5-8ce7-fcfe109c675c","psychology","Psychologie"
"http://data.europa.eu/8mn/euroscivoc/5ccac6a4-396a-4789-9506-de4ee54aae3d","http://data.europa.eu/8mn/euroscivoc/f3cb3d46-1a4f-4c29-9e80-46a854f53382","nonlinear optics","nichtlineare Optik"
"http://data.europa.eu/8mn/euroscivoc/5ccf6af3-d065-49da-bef3-9cd7f50c15c6","http://data.europa.eu/8mn/euroscivoc/65672057-bb45-47a9-9b2d-5dd7c15dae10","cultural anthropology","Kulturanthropologie"
"http://data.europa.eu/8mn/euroscivoc/5d08280c-4bca-41ff-9034-81d4210a7b6b","http://data.europa.eu/8mn/euroscivoc/325a846e-9c47-4aca-9358-5c8facd2e812","electrical engineering","elektrotechnische Industrie"
"http://data.europa.eu/8mn/euroscivoc/5d9297ad-d8cd-437c-9411-1b9c291bca9e","http://data.europa.eu/8mn/euroscivoc/81f1f477-aa96-427a-adf9-7742a429899a","freshwater ecosystems","Süßwasserökosysteme"
"http://data.europa.eu/8mn/euroscivoc/5dd6d1cd-a750-48bf-8b3f-11e2fb8ed277","http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835","phonology","Phonologie"
"http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","emergency medicine","Notfallmedizin"
"http://data.europa.eu/8mn/euroscivoc/5e784778-9a21-483e-8435-37d7af93c92d","http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317","construction engineering","Bautechnik"
"http://data.europa.eu/8mn/euroscivoc/5e92102f-26c6-459a-a578-22b2b8979fb2","http://data.europa.eu/8mn/euroscivoc/4fcab395-f3b5-41c6-a260-6acd51de4741","carbohydrates","Kohlenhydrate"
"http://data.europa.eu/8mn/euroscivoc/5f29c33d-99e2-40f8-82f8-30b71a5e7b79","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","textiles","Textilien"
"http://data.europa.eu/8mn/euroscivoc/5f6d0ee3-74d2-4fba-829b-24ef3fdf33fa","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","theoretical physics","theoretische Physik"
"http://data.europa.eu/8mn/euroscivoc/5f7e9d3a-3493-4cb9-8436-1e8b8ce3087a","http://data.europa.eu/8mn/euroscivoc/93205ae1-235c-4259-a94d-ca9453a2ce17","dendrology","Dendrologie"
"http://data.europa.eu/8mn/euroscivoc/6016144d-477e-4e89-b543-0e8f6c488cc6","http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e","photochemistry","Fotochemie"
"http://data.europa.eu/8mn/euroscivoc/60478dbb-fdbb-45aa-9285-4e03d6ff25ae","http://data.europa.eu/8mn/euroscivoc/b7e5f868-f011-45eb-9cc5-44d46f415a80","web accessibility","Barrierefreiheit im Netz"
"http://data.europa.eu/8mn/euroscivoc/607e20c2-2a26-4113-ac15-b0bbca25a5de","http://data.europa.eu/8mn/euroscivoc/80742b2c-612e-4f18-a2e8-83bcdaa32ab2","plant breeding","Pflanzenzüchtung"
"http://data.europa.eu/8mn/euroscivoc/60f1cfbf-a341-4f77-b74d-8742f867c0ae","http://data.europa.eu/8mn/euroscivoc/be9c7e2f-d88d-4e49-9116-ef752aeca290","gene therapy","Gentherapie"
"http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1","http://data.europa.eu/8mn/euroscivoc/866c484a-44d8-4fde-b54f-3b1d9f8ca612","religions","Religion"
"http://data.europa.eu/8mn/euroscivoc/61a310a8-87ce-448c-b5e5-28feab37defe","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","crystals","Kristalle"
"http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835","http://data.europa.eu/8mn/euroscivoc/1ad04442-4f97-4a5e-aba8-4fc2889faeca","linguistics","Sprachwissenschaft"
"http://data.europa.eu/8mn/euroscivoc/61dd01fe-a8b3-4a44-b26a-a848f7efdad8","http://data.europa.eu/8mn/euroscivoc/4988e02f-0b78-40f3-a53b-2b67a4aae5aa","symplectic topology","symplektische Topologie"
"http://data.europa.eu/8mn/euroscivoc/621ef1ce-2ebd-43d9-a6c7-ecd962d27269","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","ophthalmology","Augenheilkunde"
"http://data.europa.eu/8mn/euroscivoc/623da52d-1079-4ebc-bfe9-3072181d2808","http://data.europa.eu/8mn/euroscivoc/7b38f8b4-3f5a-4a59-84f8-d270c33146c8","absorption spectroscopy","Absorptionsspektroskopie"
"http://data.europa.eu/8mn/euroscivoc/6283539e-373a-4c38-8bab-6510f9ee479c","http://data.europa.eu/8mn/euroscivoc/a4440832-246b-4287-9e41-3ee3fa79f944","livestock cloning","Klonen von Tieren"
"http://data.europa.eu/8mn/euroscivoc/62957fed-7e70-419b-b37c-2d84e56d1ec2","http://data.europa.eu/8mn/euroscivoc/ddec251f-0c47-44a4-b95d-9d4bf11a093e","particle accelerator","Teilchenbeschleuniger"
"http://data.europa.eu/8mn/euroscivoc/62d2a84e-3f7d-4164-890a-bac80360105b","http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8","waste management","Abfallwirtschaft"
"http://data.europa.eu/8mn/euroscivoc/62e0b84b-ccbb-4cd9-a8b3-9fafb942904e","http://data.europa.eu/8mn/euroscivoc/a55114ca-1ad7-4c52-a261-d753fbeb3529","visual arts","visuelle Kunst"
"http://data.europa.eu/8mn/euroscivoc/633b43c5-b5f9-41c9-984a-8fcc99f924b2","http://data.europa.eu/8mn/euroscivoc/22f80759-3d33-4ae9-9489-a5aefedc54c3","molecular engineering","Molekulartechnik"
"http://data.europa.eu/8mn/euroscivoc/636e3522-1ee8-40e5-bb54-517b556edc50","http://data.europa.eu/8mn/euroscivoc/b0a5e340-eff7-4c23-8db2-e82fb8b8e930","greenhouse horticulture","Unterglasgartenbau"
"http://data.europa.eu/8mn/euroscivoc/63844c95-4241-4571-9904-bd2045238baa","http://data.europa.eu/8mn/euroscivoc/064e41de-ff96-4ad5-b27d-452957cb0c1e","molecular spintronics","molekulare Spintronik"
"http://data.europa.eu/8mn/euroscivoc/638f1eab-f9e2-49df-8aae-f6c1211d7ed7","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","organic acids","organische Säure"
"http://data.europa.eu/8mn/euroscivoc/639d0234-14fd-43b2-b590-543b94c95aa2","http://data.europa.eu/8mn/euroscivoc/380ec7da-dd0e-49e8-9914-ca5c72a5c2de","sensors","Sensoren"
"http://data.europa.eu/8mn/euroscivoc/63de85eb-0374-4e72-9e0b-9d74cff0b3a9","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","bladder cancer","Blasenkrebs"
"http://data.europa.eu/8mn/euroscivoc/63ebbf89-7534-4fce-a934-862ec77a822a","http://data.europa.eu/8mn/euroscivoc/e2c0aa46-c26e-468a-8800-45e85e038ec2","web development","Webentwicklung"
"http://data.europa.eu/8mn/euroscivoc/641139ad-60e2-4a06-85c6-39b16919dc9f","http://data.europa.eu/8mn/euroscivoc/c4793dfe-e80e-49dd-9fcc-a1a742de1b25","parkinson","Parkinson"
"http://data.europa.eu/8mn/euroscivoc/6425744b-69aa-491c-b0f3-92adb3351498","http://data.europa.eu/8mn/euroscivoc/f52713c1-c09a-4bab-bf96-be85005c3233","vaccines","Impfstoff"
"http://data.europa.eu/8mn/euroscivoc/64605fff-1946-4fd4-b021-e2e83b71dcac",,"engineering and technology","Technik und Technologie"
"http://data.europa.eu/8mn/euroscivoc/64677c83-d296-43b3-b4a1-a6e79ce71488","http://data.europa.eu/8mn/euroscivoc/a90b6f46-eb48-46d0-81c2-37cf667fd4a5","limnology","Limnologie"
"http://data.europa.eu/8mn/euroscivoc/648e0249-8dd4-493a-8af5-efa21769a8f7","http://data.europa.eu/8mn/euroscivoc/def14567-b1dc-4d54-b49b-3e3c59193839","seismic loading","Erdbebenlast"
"http://data.europa.eu/8mn/euroscivoc/64992e3b-ceb3-482e-af46-3b8507dbda60","http://data.europa.eu/8mn/euroscivoc/a2f16477-c745-46f0-b832-586b1c0e468b","pathophysiology","Pathophysiologie"
"http://data.europa.eu/8mn/euroscivoc/64c1ba50-4451-4845-ba27-b81b01583d18","http://data.europa.eu/8mn/euroscivoc/bf927f14-c975-45e6-bedd-a383152aa7d3","genetic selection","genetische Selektion"
"http://data.europa.eu/8mn/euroscivoc/650a36ed-80be-418e-a0e0-5ba439924552","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","ketones","Ketone"
"http://data.europa.eu/8mn/euroscivoc/6537f2e2-82fd-43a9-97b4-90b2d7be2d7c","http://data.europa.eu/8mn/euroscivoc/ca74d281-1a02-4330-bb9d-c37be452d597","port and harbor engineering","Hafenbau"
"http://data.europa.eu/8mn/euroscivoc/65672057-bb45-47a9-9b2d-5dd7c15dae10","http://data.europa.eu/8mn/euroscivoc/839b7158-09d9-4799-aacc-bb07d00c1668","anthropology","Anthropologie"
"http://data.europa.eu/8mn/euroscivoc/65ae294f-010f-4735-9e8e-aa522a33bbbe","http://data.europa.eu/8mn/euroscivoc/8d3657d8-563a-47fb-a5c2-5592b08365b5","graphic design","Grafikdesign"
"http://data.europa.eu/8mn/euroscivoc/65f1cb53-0694-477b-9900-61ac8ad78c67","http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f","geology","Geologie"
"http://data.europa.eu/8mn/euroscivoc/6772a809-fa3f-49b6-b82f-d2e82a96e44d","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","synthetic fuels","synthetische Kraftstoffe"
"http://data.europa.eu/8mn/euroscivoc/678ba79d-add4-4a4c-89df-9bf13d8de22b","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","colors","Farben"
"http://data.europa.eu/8mn/euroscivoc/678cdc97-e688-4736-a884-8b6bb5b9b68d","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","social biomedical sciences","soziale Biomedizin"
"http://data.europa.eu/8mn/euroscivoc/69a9e932-c180-4c31-90b1-1c0ffec0001b","http://data.europa.eu/8mn/euroscivoc/dd6b64d9-afef-4d5e-8a93-6c251d2565cf","multiphysics","Multiphysik"
"http://data.europa.eu/8mn/euroscivoc/6a039bcc-11d6-4132-888b-3fd25127bb42","http://data.europa.eu/8mn/euroscivoc/ed1f12b1-12f0-4109-b592-d86f4a5c7b30","animal husbandry","Tierhaltung"
"http://data.europa.eu/8mn/euroscivoc/6b3cc21c-15c1-46e2-acbd-7a79c5087136","http://data.europa.eu/8mn/euroscivoc/50df14de-3934-4dc8-a6e1-c0008963aa0e","ethical principles","ethische Grundsätze"
"http://data.europa.eu/8mn/euroscivoc/6b4f284b-6a4b-466d-a600-812ac17321e6","http://data.europa.eu/8mn/euroscivoc/3c7d4f8a-c885-4c6d-a41b-b3ff1cb3669c","bioplastics","Biokunststoffe"
"http://data.europa.eu/8mn/euroscivoc/6bab1ac0-71ae-46aa-a7fa-26531ebf5b11","http://data.europa.eu/8mn/euroscivoc/839b7158-09d9-4799-aacc-bb07d00c1668","family studies","Familienstudien"
"http://data.europa.eu/8mn/euroscivoc/6bfdc366-a5da-4ae0-8882-2fe67713f7e0","http://data.europa.eu/8mn/euroscivoc/00a28aba-3218-4825-a8ed-5929fde51130","solar astronomy","Solarastronomie"
"http://data.europa.eu/8mn/euroscivoc/6c1a6cca-3074-40f7-97df-aad123eb693e","http://data.europa.eu/8mn/euroscivoc/c6fde28f-cfee-4e5a-abf7-94259a77cf47","history of islam","Geschichte des Islams"
"http://data.europa.eu/8mn/euroscivoc/6c45311d-08ee-4e0d-865f-2cf01b9804d5","http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4","physical cosmology","Kosmologie"
"http://data.europa.eu/8mn/euroscivoc/6c982cd7-7f9c-4cde-8a3e-b40a226bc313","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","liver cancer","Leberkrebs"
"http://data.europa.eu/8mn/euroscivoc/6cdfa437-5876-4fe0-9e66-d7ba81001787","http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7","criminology","Kriminologie"
"http://data.europa.eu/8mn/euroscivoc/6d8bb2ee-2867-4fef-82f5-6a1ab5b8715d","http://data.europa.eu/8mn/euroscivoc/f85a93ab-d8ab-4911-ab43-d65970ffed0c","drones","Drohne"
"http://data.europa.eu/8mn/euroscivoc/6da5976a-2aae-483c-92e0-1ece066c7151","http://data.europa.eu/8mn/euroscivoc/8b55ce18-c92c-4191-8411-9a4f88cba105","oilseeds","Ölsaat"
"http://data.europa.eu/8mn/euroscivoc/6ddc211a-d224-4b46-9d2e-88746dc36ef7","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","colorectal cancer","Darmkrebs"
"http://data.europa.eu/8mn/euroscivoc/6de6dbeb-f200-40fc-b01c-09b01d153180","http://data.europa.eu/8mn/euroscivoc/b078d965-cd9f-438b-888e-a86a2137ca10","natural language processing","Verarbeitung natürlicher Sprache"
"http://data.europa.eu/8mn/euroscivoc/6e01384f-e19e-4295-a656-a59ec98c5231","http://data.europa.eu/8mn/euroscivoc/a8ec011b-2e01-4088-8f7c-28fa848ade2d","climate change adaptation","Anpassung an den Klimawandel"
"http://data.europa.eu/8mn/euroscivoc/6e37f121-a5d4-4054-b685-fec1c2d5e6c8","http://data.europa.eu/8mn/euroscivoc/ea994073-d367-4ed7-9df3-4477a9c6cf6f","mechatronics","Mechatronik"
"http://data.europa.eu/8mn/euroscivoc/6e57a330-1d52-4b05-bcbe-9b180e89c1fb","http://data.europa.eu/8mn/euroscivoc/ba7388fc-bbe6-4020-b086-8dd2a520541c","seismic risk management","Erdbebenrisikomanagement"
"http://data.europa.eu/8mn/euroscivoc/6eb34fa9-e534-437c-a6c1-2051b6740bb9","http://data.europa.eu/8mn/euroscivoc/b533acc2-aff1-4c65-80ca-5d5bee865ba9","epidemiology","Epidemiologie"
"http://data.europa.eu/8mn/euroscivoc/6ec4c796-f249-4113-bcc4-2b026afaaed4","http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc","developmental psychology","Entwicklungspsychologie"
"http://data.europa.eu/8mn/euroscivoc/6ec77859-f069-4eb2-9d70-3021ba5b325a","http://data.europa.eu/8mn/euroscivoc/f688c719-b99d-4140-874b-574380f66398","cognitive robots","kognitive Roboter"
"http://data.europa.eu/8mn/euroscivoc/6fb24b32-86c2-46d3-9839-22fb9cda8e62","http://data.europa.eu/8mn/euroscivoc/4940967c-1739-49c6-8474-6bb8ad7ff588","radiation chemistry","Strahlenchemie"
"http://data.europa.eu/8mn/euroscivoc/6fe0f83b-5fc4-4bf8-8fa6-3f035eb0768e","http://data.europa.eu/8mn/euroscivoc/e2a7fab2-7027-40e8-b189-f401a23818c8","pharmacokinetics","Pharmakokinetik"
"http://data.europa.eu/8mn/euroscivoc/6fe1af5e-d328-4d17-b159-693801337af8","http://data.europa.eu/8mn/euroscivoc/4940967c-1739-49c6-8474-6bb8ad7ff588","radiochemistry","Radiochemie"
"http://data.europa.eu/8mn/euroscivoc/706e0d96-e5ce-4166-bcb8-d5ca77f22470","http://data.europa.eu/8mn/euroscivoc/bce55415-258e-403c-b797-1e0ba2e3f5c4","ethnomycology","Ethnomykologie"
"http://data.europa.eu/8mn/euroscivoc/707a943d-209a-417c-aab2-f71d82acf5f5","http://data.europa.eu/8mn/euroscivoc/22ea0d5d-4358-4568-8c42-c728869ba3b9","wind energy","Windenergie"
"http://data.europa.eu/8mn/euroscivoc/70c05ebc-69dd-434b-a898-a9b8d6b3bbc6","http://data.europa.eu/8mn/euroscivoc/e27cd9b6-055c-480d-8d63-e2d366ca94d7","political economy","Volkswirtschaftslehre"
"http://data.europa.eu/8mn/euroscivoc/71137b04-547d-4329-8db3-251df3e84589","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","transplantation","Transplantation"
"http://data.europa.eu/8mn/euroscivoc/714756a2-c536-45e1-9157-6260f038f7d2","http://data.europa.eu/8mn/euroscivoc/b5b82682-09a9-4cfd-a768-0d1b08e455ce","intelligent transport systems","intelligentes Verkehrssystem"
"http://data.europa.eu/8mn/euroscivoc/71cd7e43-dbf6-420f-8338-b444439e4e41","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","nutrition","Ernährung"
